title;url;price;price_drop;image_url;category;gender
Loeffler Randall;https://www.matchesfashion.com/products/Loeffler-Randall-Natalia-110-pleated-organza-platform-sandals-1536883;390;;assetsprx.matchesfashion.com/img/1536883/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1398034;595;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Heloise-120-leather-platform-sandals-1534126;695;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Lithi-70-metallic-leather-wedge-sandals-1523176;235;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Eleftheria-braided-leather-sandals-1335702;145;;;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Sylvie-lace-up-leather-flat-sandals-1484951;610;;;Sandals;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-shearling-lined-suede-sandals-1438686;130;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-print-rubber-slides-1478947;310;;;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-The-Lido-Intrecciato-leather-sandals-1398404;1,010;;;Sandals;women
Loeffler Randall;https://www.matchesfashion.com/products/Loeffler-Randall-Camellia-90-pleated-gingham-platform-sandals-1536885;335;;;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Uptown-85-suede-sandals-1537604;645;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1489648;595;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Saeda-100-crystal-strap-satin-sandals-1534167;850;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Le-Maillon-95-leather-sandals-1537207;835;;assetsprx.matchesfashion.com/img/1537207/1/285.jpg;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Amari-pearl-embellished-leather-sandals-1534131;650;;assetsprx.matchesfashion.com/img/1534131/1/285.jpg;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Heloise-120-block-heel-leather-sandals-1483202;725;;assetsprx.matchesfashion.com/img/1483202/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Mitos-ankle-tie-braided-leather-sandals--1536888;170;;assetsprx.matchesfashion.com/img/1536888/1/285.jpg;Sandals;women
Hereu;https://www.matchesfashion.com/products/HEREU-Pesca-cutout-leather-sandals-1493465;360;;assetsprx.matchesfashion.com/img/1493465/1/285.jpg;Sandals;women
Marni;https://www.matchesfashion.com/products/Marni-Cross-over-strap-160-leather-platform-sandals--1539454;950;;assetsprx.matchesfashion.com/img/1539454/1/285.jpg;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-Lace-up-50-leather-kitten-heel-sandals-1526621;920;;assetsprx.matchesfashion.com/img/1526621/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-jacquard-padded-nylon-flatform-sandals-1548943;525;;assetsprx.matchesfashion.com/img/1548943/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Trinity-120-faux-raffia-platform-sandals-1526354;1,080;;assetsprx.matchesfashion.com/img/1526354/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Bianca-knotted-leather-platform-sandals-1345875;785;;assetsprx.matchesfashion.com/img/1345875/1/285.jpg;Sandals;women
Marni;https://www.matchesfashion.com/products/Marni-Fussbett-leather-sandals-1454099;590;;assetsprx.matchesfashion.com/img/1454099/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-canvas-flatform-slides-1469284;480;;assetsprx.matchesfashion.com/img/1469284/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-95-leather-espadrille-wedges-1523915;545;;assetsprx.matchesfashion.com/img/1523915/1/285.jpg;Sandals;women
Tom Ford;https://www.matchesfashion.com/products/Tom-Ford-Naked-105-leather-sandals-1487385;990;;assetsprx.matchesfashion.com/img/1487385/1/285.jpg;Sandals;women
Dragon Diffusion;https://www.matchesfashion.com/products/Dragon-Diffusion-Positano-leather-sandals-1532341;170;;assetsprx.matchesfashion.com/img/1532341/1/285.jpg;Sandals;women
Isabel Marant;https://www.matchesfashion.com/products/Isabel-Marant-Jane-studded-leather-sandals-1527305;495;;assetsprx.matchesfashion.com/img/1527305/1/285.jpg;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Sheridan-70-suede-platform-sandals-1523682;703;;assetsprx.matchesfashion.com/img/1523682/1/285.jpg;Sandals;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Punk-90-leather-point-toe-sandals-1554655;820;;assetsprx.matchesfashion.com/img/1554655/1/285.jpg;Sandals;women
Dragon Diffusion;https://www.matchesfashion.com/products/Dragon-Diffusion-Big-Ring-leather-slides-1532344;170;;assetsprx.matchesfashion.com/img/1532344/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Celia-ankle-tie-leather-sandals-1536891;170;;assetsprx.matchesfashion.com/img/1536891/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Smirni-beaded-leather-sandals-1523186;250;;assetsprx.matchesfashion.com/img/1523186/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Crystal-Margarita-105-satin-caged-sandals-1537590;1,290;;assetsprx.matchesfashion.com/img/1537590/1/285.jpg;Sandals;women
Prada;https://www.matchesfashion.com/products/Prada-Toe-post-leather-sandals-1535350;610;;assetsprx.matchesfashion.com/img/1535350/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-metallic-leather-sandals-1520743;630;;assetsprx.matchesfashion.com/img/1520743/1/285.jpg;Sandals;women
Amina Muaddi;https://www.matchesfashion.com/products/Amina-Muaddi-Henson-95-chain-strap-metallic-leather-sandals-1528755;960;;assetsprx.matchesfashion.com/img/1528755/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Fantasia-crystal-embellished-leather-sandals-1523181;175;;assetsprx.matchesfashion.com/img/1523181/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Lido-90-square-toe-faux-raffia-sandals-1526357;1,150;;assetsprx.matchesfashion.com/img/1526357/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Smirni-beaded-anklet-leather-sandals-1523187;250;;assetsprx.matchesfashion.com/img/1523187/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-130-leather-wedge-espadrilles-1518769;740;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-rubber-slides-1497559;460;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-So-Me-100-patent-leather-sandals-1518135;695;;;Sandals;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-metallic-leather-sandals-1489566;90;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1537206;595;;assetsprx.matchesfashion.com/img/1537206/1/285.jpg;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Dellena-100-metallic-leather-wedge-sandals-1483198;525;;assetsprx.matchesfashion.com/img/1483198/1/285.jpg;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Portofino-85-leather-sandals-1551652;710;;assetsprx.matchesfashion.com/img/1551652/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Dora-95-leather-wedge-sandals-1548947;865;;assetsprx.matchesfashion.com/img/1548947/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Very-Sundance-85-metallic-leather-sandals-1537615;1,140;;assetsprx.matchesfashion.com/img/1537615/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Astrinodo-100-ankle-tie-satin-sandals-1482864;1,195;;assetsprx.matchesfashion.com/img/1482864/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Iris-leather-flatform-sandals-1512800;170;;assetsprx.matchesfashion.com/img/1512800/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Ilse-110-metallic-leather-sandals-1548964;635;;assetsprx.matchesfashion.com/img/1548964/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Coco-studded-leather-sandals-1523174;220;;;Sandals;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-leather-sandals-1466814;80;;;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-City-leather-flip-flops-1526622;860;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Platz-105-silk-satin-platform-sandals-1520596;1,025;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-logo-embossed-platform-slides-1478410;460;;assetsprx.matchesfashion.com/img/1478410/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Dive-cross-over-strap-satin-sandals--1537217;600;;assetsprx.matchesfashion.com/img/1537217/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Lock-shearling-and-leather-sandals-1452231;775;;assetsprx.matchesfashion.com/img/1452231/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Blondie-GG-canvas-sandals--1548939;550;;assetsprx.matchesfashion.com/img/1548939/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Deia-Frou-Alta-100-suede-platform-sandals-1533236;830;;assetsprx.matchesfashion.com/img/1533236/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Buckled-leather-flat-sandals-1555563;990;;assetsprx.matchesfashion.com/img/1555563/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Horsebit-75-flared-heel-leather-mules-1496683;670;;assetsprx.matchesfashion.com/img/1496683/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Stretch-90-square-toe-leather-sandals-1505877;770;;assetsprx.matchesfashion.com/img/1505877/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Quilted-90-slingback-leather-sandals-1526360;860;;assetsprx.matchesfashion.com/img/1526360/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-110-metallic-leather-sandals-1548963;635;;assetsprx.matchesfashion.com/img/1548963/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-X-Lucy-Williams-leather-flatform-flip-flops-1536892;225;;assetsprx.matchesfashion.com/img/1536892/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Bianca-knotted-leather-platform-sandals-1345876;785;;assetsprx.matchesfashion.com/img/1345876/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Cagole-studded-leather-sandals-1499575;550;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Amari-pearl-embellished-leather-sandals-1534132;650;;;Sandals;women
Birkenstock 1774;https://www.matchesfashion.com/products/Birkenstock-1774-Arizona-leather-sandals-1525508;342;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-print-rubber-slides-1497554;310;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Rheea-65-leather-sandals-1534150;575;;;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Stretch-45-square-toe-leather-sandals-1526356;710;;;Sandals;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-leather-sandals-1539244;90;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Miss-Sabina-55-patent-leather-sandals-1533243;645;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-rubber-slides-1497558;460;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Janaya-GG-studded-leather-sandals-1523761;865;;;Sandals;women
Paul Andrew;https://www.matchesfashion.com/products/Paul-Andrew-Jute-patent-leather-platform-sandals-1530690;545;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Rosalie-100-crystal-embellished-sandals-1495279;1,045;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Opyum-110-leather-sandals-1480324;1,115;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-canvas-and-raffia-wedge-sandals-1496679;545;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-85-leather-mules-1489649;710;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Cassandra-leather-slingback-sandals-1547850;710;;;Sandals;women
Malone Souliers;https://www.matchesfashion.com/products/Malone-Souliers-Penn-45-lace-and-leather-mules-1536238;495;;;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Padded-Intrecciato-leather-sandals-1497320;710;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Tiphaine-45-lace-up-leather-sandals-1549005;700;;;Sandals;women
Prada;https://www.matchesfashion.com/products/Prada-Modellarie-100-crystal-embellished-leather-sandals-1508760;1,310;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Eleftheria-braided-leather-flat-sandals-1487296;165;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-Supreme-woven-espadrilles-1548938;525;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Latria-buckled-leather-sandals-1512788;170;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-85-leather-mules-1470940;710;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-Marmont-T-bar-leather-sandals-1286193;475;;assetsprx.matchesfashion.com/img/1286193/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-embossed-rubber-slides-1497555;310;;assetsprx.matchesfashion.com/img/1497555/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Just-Queen-100-crystal-embellished-leather-mules-1518144;980;;assetsprx.matchesfashion.com/img/1518144/1/285.jpg;Sandals;women
Malone Souliers;https://www.matchesfashion.com/products/Malone-Souliers-Norah-raffia-flat-sandals-1523171;495;;assetsprx.matchesfashion.com/img/1523171/1/285.jpg;Sandals;women
Dragon Diffusion;https://www.matchesfashion.com/products/Dragon-Diffusion-Maretano-leather-flat-sandals-1532339;180;;assetsprx.matchesfashion.com/img/1532339/1/285.jpg;Sandals;women
ALAÏA;https://www.matchesfashion.com/products/ALA%C3%8FA-La-Sculpture-100-leather-and-wood-wedge-sandals-1546372;1,140;;assetsprx.matchesfashion.com/img/1546372/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1481205;595;;assetsprx.matchesfashion.com/img/1481205/1/285.jpg;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Stretch-90-Intrecciato-faux-raffia-mules-1398399;860;;assetsprx.matchesfashion.com/img/1398399/1/285.jpg;Sandals;women
Emme Parsons;https://www.matchesfashion.com/products/Emme-Parsons-Susan-Tread-Nappa-leather-sandals-1531107;365;;assetsprx.matchesfashion.com/img/1531107/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Sfyra-ring-embellished-leather-sandals-1536886;190;;assetsprx.matchesfashion.com/img/1536886/1/285.jpg;Sandals;women
Birkenstock 1774;https://www.matchesfashion.com/products/Birkenstock-1774-Florida-suede-sandals-1525506;320;;assetsprx.matchesfashion.com/img/1525506/1/285.jpg;Sandals;women
LOEWE;https://www.matchesfashion.com/products/LOEWE-Comfort-Anagram-buckle-35-leather-sandals-1524892;695;;assetsprx.matchesfashion.com/img/1524892/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Blondie-leather-sandals-1532734;550;;assetsprx.matchesfashion.com/img/1532734/1/285.jpg;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Amatuus-110-pearl-embellished-leather-wedges-1534134;750;;assetsprx.matchesfashion.com/img/1534134/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Ari-85-metallic-leather-sandals-1518338;660;;assetsprx.matchesfashion.com/img/1518338/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubi-Vega-120-crystal-embellished-leather-sandals-1506106;1,960;;assetsprx.matchesfashion.com/img/1506106/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-embossed-rubber-flatform-slides-1478951;375;;assetsprx.matchesfashion.com/img/1478951/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-75-metallic-leather-platform-sandals-1560626;860;;assetsprx.matchesfashion.com/img/1560626/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-faux-shearling-slides-1478950;550;;assetsprx.matchesfashion.com/img/1478950/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Cassandra-patent-leather-sandals-1533110;720;;assetsprx.matchesfashion.com/img/1533110/1/285.jpg;Sandals;women
D'Accori;https://www.matchesfashion.com/products/D%27Accori-Lust-square-toe-crystal-and-leather-mules-1548116;550;;assetsprx.matchesfashion.com/img/1548116/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Nadeline-GG-logo-leather-flat-sandals-1496397;475;;assetsprx.matchesfashion.com/img/1496397/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Kika-GG-buckle-Web-stripe-leather-sandals-1523922;480;;assetsprx.matchesfashion.com/img/1523922/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-appliqu%C3%A9-rubber-slides-1478948;310;;assetsprx.matchesfashion.com/img/1478948/1/285.jpg;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-cutout-monogram-leather-slides-1496371;475;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Keith-leather-flat-sandals-1520602;600;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Emilie-100-crystal-embellished-suede-sandals-1506076;1,175;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Tourist-velcro-sandals-1497564;625;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-logo-embossed-platform-slides-1478409;460;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-embossed-rubber-slides-1478949;310;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Mariza-du-D%C3%A9sert-130-canvas-platform-sandals-1518146;735;;;Sandals;women
Malone Souliers;https://www.matchesfashion.com/products/Malone-Souliers-Sana-65-block-heel-raffia-slingback-sandals-1523166;495;;;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Beya-85-suede-sandals-1518751;710;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Aristea-wraparound-strap-flatform-sandals-1512801;200;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Meira-85-crystal-and-leather-sandals-1505503;825;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Emilie-100-crystal-embellished-suede-sandals%09-1506091;1,175;;;Sandals;women
D'Accori;https://www.matchesfashion.com/products/D%27Accori-Skye-130-platform-patent-leather-sandals-1548111;795;;;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-So-Nude-85-mirrored-leather-sandals-1547408;565;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Dive-110-crystal-buckle-satin-sandals-1537211;785;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Nuit-90-crystal-embellished-satin-sandals-1504654;925;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-Crystal-GG-leather-sandals-1532743;865;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-embellished-leather-platform-mules-1523759;725;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Just-un-Fil-85-strap-sandals-1482863;750;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Pride-logo-print-rubber-slides-1497560;350;;;Sandals;women
Malone Souliers;https://www.matchesfashion.com/products/Malone-Souliers-Keaton-125-raffia-platform-sandals-1523172;675;;;Sandals;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Pin-105-crystal-embellished-satin-sandals-1520683;1,350;;;Sandals;women
Loeffler Randall;https://www.matchesfashion.com/products/Loeffler-Randall-Camellia-90-pleated-organza-sandals%09-1524338;335;;;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-Maud-80-wraparound-strap-leather-sandals-1517376;950;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-rubber-slides-1478407;460;;;Sandals;women
Prada;https://www.matchesfashion.com/products/Prada-Plateau-115-leather-platform-sandals-1519077;890;;;Sandals;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Boston-buckled-suede-clogs-1539247;125;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Rosalie-100-snake-effect-metallic-leather-sandals-1506089;745;;;Sandals;women
Studio Nicholson;https://www.matchesfashion.com/products/Studio-Nicholson-Buckle-strap-split-suede-sandals-1539385;295;;;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-Mesh-slingback-sandals-1515985;690;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Nima-braided-leather-sandals-1536889;170;;;Sandals;women
Bottega Veneta;https://www.matchesfashion.com/products/Bottega-Veneta-Padded-quilted-leather-sandals-1497319;710;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-Marmont-95-leather-espadrilles-wedge-sandals-1547903;600;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Silia-leather-slingback-flatform-sandals-1512802;185;;;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Portofino-20-suede-sandals-1510132;650;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Rheea-85-crossover-straps-metallic-leather-sandals-1534172;595;;;Sandals;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Buckled-leather-platform-sandals-1520682;950;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Astrinodo-100-satin-ankle-tie-sandals-1482871;1,195;;;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-Kris-crossover-leather-sandals-1515993;780;;;Sandals;women
Malone Souliers;https://www.matchesfashion.com/products/Malone-Souliers-Sana-65-block-heel-raffia-slingback-sandals-1523167;495;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Tourist-velcro-sandals-1554761;750;;;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Just-Un-Fil-85-crystal-embellished-leather-sandals-1482870;750;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Jodie-95-velvet-platform-high-heel-sandals-1504646;880;;;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1498168;595;;;Sandals;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-logo-floral-sole-leather-sandals-1548982;575;;;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Celia-ankle-tie-leather-sandals-1536890;170;;;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Rise-50-platform-leather-sandals-1497547;625;;;Sandals;women
Prada;https://www.matchesfashion.com/products/Prada-55-brushed-leather-sandals-1484489;750;;;Sandals;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Aveline-100-oversized-bow-leather-sandals-1483195;729;;assetsprx.matchesfashion.com/img/1483195/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Cassandra-YSL-plaque-leather-sandals-1481212;925;;assetsprx.matchesfashion.com/img/1481212/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Melody-55-satin-sandals-1537220;975;;assetsprx.matchesfashion.com/img/1537220/1/285.jpg;Sandals;women
The Row;https://www.matchesfashion.com/products/The-Row-Leather-flip-flops-1526623;860;;assetsprx.matchesfashion.com/img/1526623/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Ari-105-metallic-leather-sandals-1518341;445;;assetsprx.matchesfashion.com/img/1518341/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Sundance-50-leather-sandals-1398509;466;;assetsprx.matchesfashion.com/img/1398509/1/285.jpg;Sandals;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-X-Lucy-Williams-woven-leather-sandals-1536893;230;;assetsprx.matchesfashion.com/img/1536893/1/285.jpg;Sandals;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubigirl-100-iridescent-patent-leather-sandals-1495273;650;;assetsprx.matchesfashion.com/img/1495273/1/285.jpg;Sandals;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Sinner-Plateau-140-metallic-leather-sandals-1485489;596;;assetsprx.matchesfashion.com/img/1485489/1/285.jpg;Sandals;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Hybrid-rubber-sandals%09-1411706;265;;assetsprx.matchesfashion.com/img/1411706/1/285.jpg;Sandals;women
Gianvito Rossi;https://www.matchesfashion.com/products/Gianvito-Rossi-Nadia-60-leather-sandals--1523683;610;;assetsprx.matchesfashion.com/img/1523683/1/285.jpg;Sandals;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-X-Crocs-rubber-slides-1497557;460;;assetsprx.matchesfashion.com/img/1497557/1/285.jpg;Sandals;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-85-leather-mules-1481216;710;;assetsprx.matchesfashion.com/img/1481216/1/285.jpg;Sandals;women
